id,dialogue
13821404,"Monica: any updates about the handsome version of young Hugh Grant?
Sally: exactly, we haven't heard about him for a while
Jenny: eh, I'm not sure I want to talk about it
Sally: oh no, what happened?
Jenny: same story, another guy with commitment issues
Sally: oh no, dump him!
Jenny: you know it's not that easy
Monica: we never listen to the reason
Jenny: and I think it's wrong to listen to the reason, sometimes we have to go through all of this with our heart, even if we understand from the beginning it will be painful 
Jenny: we're not made of stone
Sally: I know, and we all have commitment issues, not only them
Sally: sometimes in an even more perverted way
Jenny: so true
Jenny: so we're struggling right now, he's distanced and I'm full of fear
Monica: but you know it's the worst possible configuration?
Monica: like heading for a head-on collision
Jenny: I know, but I'm not able to change it
Jenny: I feel like addicted to him
Sally: but we heard this from you before
Jenny: I know, I am coming back to my therapist next week, I must work on it
Sally: the best decision you could possibly take!
Monica: I agree! fingers crossed!"
13716294,"Timothy: have you heard about the mass shootings?
Kimberly: duh
Kimberly: who didn't
Homer: you have to be more specific
Homer: there are more school shootings than other school events these days
Timothy: I'm talking about this California kid
Kimberly: incel strikes again
Homer: do you think his virginity is important here?
Kimberly: well yes because his note mentioned his incel status as something that defines him
Timothy: people are batshit insane these days
Homer: so you think he did it out of sexual frustration
Kimberly: he did it because he's mental that's for sure
Timothy: they are blaiming blue balls for everything
Homer: this incel culture is new to me
Kimberly: oh my sweet summer child
Kimberly: <file_other>
Kimberly: read and weep
Timothy: ignorance is a bliss in this case
Kimberly: true, but on the other hand, it won't last long
Homer: so you are telling me the number of frustrated, mental virgins is going up?
Timothy: YES
Kimberly: yep
Homer: ....fuck
Kimberly: congrats, you're officially an adult now
Homer: this article... I can't
Timothy: there goes his innocence
Timothy: I can almost hear it
Homer: I had no idea there are so many psychos like that
Kimberly: every woman knew that already because we know how horrifying dating can be
Kimberly: it's news only for men, tbh"
13680513,"Steve: Are we going for a swim today?
Nick: Sure, what time?
Steve: Right after work?
Nick: Perfect, I'm off at 5.
Steve: I finish at 4 so I'll be at your office at 5 pm and we'll take my car.
Nick: Sure, what about Jackie?
Steve: She can't today, it's only going to be the two of us.
Nick: ok, will you take my stuff?
Steve: sure, where is it?
Nick: in my room - on the bed, I have everything prepared
Steve: OK
Nick: Wanna grab sth to eat afterwards?
Steve: sure, burgers?
Nick: great, there's this new place I wanted to try out.
Steve: It's a plan then
Nick: OK, gotta go back to work
Steve: Sure, see ya in 5 hours ;)
Nick: see ya
Steve: <file_gif>
Nick: LOL"
13818732,"Apollo: Hi how are you guys?
Venus: Hi Apollo. 
Venus: not too good. I've failed my driving test:(
Mercury: oh, thats too bad. Im sorry.
Apollo: Im sorry Venus...
Apollo: did you fail the theory or the practice?
Venus: the theory was a piece of cake.
Venus: I failed the practical driving test.
Venus: the instructor was very strict. I think I just made one mistake, and he said I failed:(
Mercury: oh I see, that must really be painful
Apollo: but they must be quite strict, Im afraid. 
Apollo: it is about safety after all.
Venus: Of course I understand, but Im still very sad and very angry
Mercury: Yeah, I imagine. 
Mercury: but you can take it again soon.
Venus: I guess I need to take a few more lessons first.
Apollo: I have a friend who's a driving instructor, I may ask if he could give you a few lessons
Venus: That would be lovely!
Venus: thanks
Apollo: no problem"
13815005,"Tom: Good afternoon. I have received your contact details from my colleague Anna.
Diana: Hello Tom, it's good to hear from you. Anna told me you will be in touch. How can I help you?
Tom: Actually, there are two things. First of all, my wife and I are looking for a flat. At the same time we want to sell our old flat.
Diana: I understand. Thank you for contacting me, I think I will be able to assist you. Are you looking for a flat to buy or to rent?
Tom: This is one of the things we've been discussing with my wife. What are the current trends? Which option do you suggest?
Diana: It depends on what you value more, it may sound obvious, but if you value stability more than flexibility, I would suggest you invest in buying a flat.
Tom: We were looking for something bigger than what we own now, but we may not have a budget for something we may need in the future.
Diana: In this case I would suggest maybe buying something smaller to rent and renting at the same time a small flat to save or buying something slightly below the budget, so you could save for later.
Tom: Thank you! This is a great advice!
Tom: I will talk to my wife, but for now, I think we could focus on buying something similar size.
Diana: How many rooms are you looking for?
Tom: Two bedrooms at least, joined kitchen and living room is fine as well.
Diana: Do you have any preferred neighbourhood?
Tom: Anywhere near the tube station within zone 3 is acceptable.
Diana: Thank you. What's your current budget?
Tom: We were thinking about £400 000. Would it be possible?
Diana: I think so. Would you accept a flat that needs to be renovated?
Tom: It depends on how much we can sell our flat for.
Diana: How much are you aiming for?
Tom: At least £300 000, it's in a very good condition, good neighbourhood and it has been renovated only a year ago.
Diana: Could you please send me some pictures? I would also gladly make an appointment with you.
Tom: That would be perfect!
Diana: Would Monday at 8 be acceptable?
Tom: Hm, I need to consult it with my wife, but so far it's all right."
13812325,"Quentin: Are you coming to the unboxing tonight? 
Tarquin: Have you had another delivery, then.
Quentin: Yes indeed. And as usual I have no idea what they have sent me.
Tarquin: Did you make an event on Facebook?
Quentin: Yes I did. You didn't see it?
Tarquin: I haven't been on for a few days. Actually I got a ban for making a joke which offended someone. It involved a penguin, which as you know can be a very offensive topic.
Quentin: I don't know. People today as so sensitive, but are ignorant anyway.
Tarquin: So will you have a good crowd for the unboxing? 
Quentin: Only seven for definite. I will do some wine and cheese and we can start opening the boxes at 8pm
Tarquin: Sounds great. I will turn up. 
Quentin: Great.
Tarquin: How many books do you think there will be?
Quentin: About 200, like the other time.
Tarquin: how many did you sell on the spot? 
Quentin: Only 30, the rest went into the shop. But the prices are better than the labels I would put on them, especially when you get an impromptu auction going. Nigel always likes to outbid Helen. I asked Helen to pretend to be interested in more books than she really is just to keep Nigel getting his wallet out.
Tarquin: Hah hah! I imagine she was only too happy to oblige. 
Quentin: Naturally. Top sort, that Helen.
Tarquin: What was that book they were bidding so hard over last time?
Quentin: Oh. That was that book on Stalin by Simon Sebag Montefiore. I think I have about three copies of that around the shop priced up at ten zlotys each.
Tarquin: And what did Nigel end up paying?
Quentin: 52 zlotys in the end. I could barely keep the smile off my face.
Tarquin: But it's really only the fun and games I think. He must have known he was overpaying and just doing it for a lark, because of the social evening.
Quentin: Yes, that's probably it. Which is why I like to be generous with the wine and cheese. Especially the wine, I might add.
Tarquin: Yes. That's from Peter's company right?
Quentin: indeed. And I can take orders for crates of them at a special ""Quentin price"" only on the evening of the unboxing. I'll be doing that tonight as well if you want anything for Christmas wine-wise."
13828968,"Kevin: hey
Kevin: did u see this
Bert: what's up
Kevin: EA has cancelled its open-world Star Wars game
Kevin: <file_gif>
Bert: fuck EA
Kevin: ridiculous
Bert: send me a link plz
Kevin: <file_other>
Bert: all right I see the news
Bert: I hate those guys
Bert: they only care about money
Bert: fcuking lootboxes
Bert: yet another game from the SW universe they cancelled
Kevin: it's pathetic
Bert: fuck disney too
Bert: one hot mess
Kevin: so much potential but I guess we won't see another SW game for a long time now
Bert: yeah at this rate
Bert: man I'm so pissed off
Kevin: feel you bro
Kevin: let's just watch the original trilogy at the weekend
Bert: it's a deal! hehe"
13681590,"Mark: Have you seen the doctor?
Dan: Yes, I was so stressed before the visit
Mark: But there was no reason to freak out
Dan: Rationally thinking there was no reason, but still
Mark: I don't really understand this exaggeration 
Dan: My mother died of it, so when he said there is a hint of suspicion I was petrified
Mark: oh, I see, I had no idea your mother died of it, I am sorry
Dan: I know, I didn't explain
Mark: No, you didn't
Dan: But exactly for this reason - I didn't want to make even bigger drama
Mark: Sure!
Dan: But everything turned out to be fine
Mark: Yes, but all the waiting brought so many bad emotions and memories.
Dan: Now I can imagine!
Mark: Anyway, he told me I should do the examination periodically, because of the history of my family
Dan: Anybody else had this type of cancer in your family?
Mark: The scary thing is, that in my mother's family almost everybody had it
Dan: Damn
Mark: Exactly!
Dan: But if you control it, everything should be fine. Don't worry too much
Mark: I won't, thanks
Dan: ;)"
13811289,"Amy: How are you doing?
Janet: I’m ok, not great
Janet: Had to be in court yesterday
Janet: My parents are getting divorced.
Amy: How did it go?
Janet: It was extremely stressful, but after all neither my sister nor me had to testify.
Janet: I’m pissed at the lawyer. She could have told us. 
Janet: It would have saved us a lot of stress. 
Amy: So it was only your mum and dad testifying?
Janet: Yes.
Janet: My father said that my mum broke into his email and wrote false emails with all his “lovers”
Janet: The judge said he had never heard such an absurd
Amy: So it went well for your mum?
Janet: We don’t know yet
Janet: There will be a mediator that will help them to reach an understanding.
Janet: So it can still take quite some time until my mum gets her freedom.
Amy: I see. Probably a few months.
Janet: I don’t know.
Janet: I will let you know.
Amy: I know it’s not easy. My parents also got divorced. 
Janet: It’s not easy, but it will be better for my mum. "
13729124,"Alan: are you going to eddie's new band's concert?
Brenda: mmmmmm
Brenda: i feel horrible for saying this...
Brenda: but... i mean...
Brenda: they suck :-/
Alan: hahahaha
Alan: come on! they're not that bad!!!
Brenda: yeah they are :-(
Brenda: their songs make no sense :-/
Brenda: the singer screeches like a goat
Brenda: even eddie is not that good of a drummer
Alan: lol i'm going to stop this conversation!!!
Alan: i don't ever want eddie to find out we talked shit about his band
Alan: lol
Brenda: well it's true!!!
Brenda: they stink!!!!!
Alan: ok, let's do this:
Alan: whether you want it or not i'll pick you up in two hours
Alan: we'll go to the concert
Alan: AND WE'LL HAVE FUN! :-)
Brenda: *rolls eyes*"
13730456,"Ramona: hi Fabs, guess where we are now.
Fabian: Home.
Ramona: haha funny
Ramona: we're on holiday in Venice
Fabian: !!!
Ramona: you did erasmus here right?
Fabian: not really
Fabian: it was in Padova
Ramona: oh crap
Ramona: I was going to ask you for reccomendations
Ramona: we're looking for a place to eat
Fabian: I can help with that
Fabian: Padova is not so far away from Venice, we went there a couple of times
Fabian: there's this big square
Ramona: Piazza San Marco?
Fabian: shut up
Fabian: it's called Campo Santa Margherita
Fabian: it's where all the students go
Fabian: there's a pizza place called PIZZA AL VOLO
Fabian: quite cheap, only there's not place to sit. You just buy and eat on the square
Ramona: sounds nice, but it's raining
Fabian: oh
Fabian: then I can reccomend you to go to Padova
Ramona: haha funny
Ramona: not really"
