id,dialogue,summary
13727715,"Stella: I dread the thought of shopping tonight. Ugh.
John: Why?
Stella: It's going to be hella busy. I hate it.
John: True. Do you have to do it tonight?
Stella: Yes...
John: Maybe you don't. When do you need the stuff?
Stella: Well... not until next week really.
John: Then put it off.
Stella: I just might. I can just grab what we need for the weekend and head home.
John: See, that's much better.
Stella: True.
John: Do you feel better now?
Stella: Yes! Sigh of relief! Should be less busy Monday.
John: Exactly. So what will you do with all this extra time?
Stella: LOL catch up on television!
John: Like?
Stella: The Apprentice, for one.
John: Dynasties?
Stella: Definitely that one, but probably not tonight.
John: Why?
Stella: I'm a celeb is on!!!!
John: Oh!
Stella: Gotta run! Cya!
John: Bye",Stella has to go shoppping tonight. She will only buy the most important things. She is going to watch some TV. 
13716464,"Maria: I've seen Peter last night, it was quite amazing I must admit 
Gabi: Are you more convinced about him now?
Geri: 😱🙊
Maria: I guess so
Geri: You had sex?
Maria: yes, we had. And it was probably the best, he was so sensitive and caring
Geri: wow, I'd never say!
Maria: Right? He seems so cold and full of himself.
Maria: But he's completely different when we are alone: shy, caring, focus on me
Gabi: for me it sounds a bit boring 🤮
Maria: no, it was anything but boring.
Geri: tell us more!
Maria: He is this perfect combination in bed: sensitive and caring but also a bit tough and dominating. 
Gabi: That sounds way better!
Maria: So you can really feel like his queen 😜
Geri: 👸🏽👸🏽👸🏽
Maria: LOL
Maria: but it's such a relief after Peter. I loved him so much, but we were terrible in bed together
Gabi: I remember, I'm really happy you are over him
Maria: I've tried hard, you know
Geri: you tried so many times, it did't make sense anymore 
Gabi: So focus now on this new amazing king 
Maria: hahaha, I will! ",Maria and Peter had sex last night. Maria reckons he's sensitive and caring. Gabi and Geri are happy for Maria.
13730435,"Donna: Hi Rach, everyone ok your end?
Rachel: Hello Donna! Long time no See! How's my favourite cousin!?
Donna: Not sure, haven't seen Wendy since Christmas.
Rachel: Very funny! How did Oliver get on?
Donna: Well, quite well, I think. He had 5 A levels, 4 A*s and 1 A.
Rachel: Quite well!? That’s fanfuckingtastic!!! You've obviously got the brains on your side of the family!
Donna: Thanks! Well, what about Jay?
Rachel: 3 Bs, he's over the moon! He's got into his course and all set to be off!
Donna: Russell Group, is it?
Rachel: What, sorry?
Donna: I mean, I assume, he's got into a Russell Group university, I mean the others are ok, but really, you know, not that good!
Rachel: I honestly don't know. He got the grades, was accepted and he's going. Simple as. We're all very proud of him, actually. He's saving up for a car now.
Donna: Well, as long as you're all happy with it, that's fine. We can't all be high fliers.
Rachel: Now, hang on a sec, Donna. You're my cousin and we've always got on well, but I'm not going to put my son down and ruin his happiness just because he didn't get bleeding A* grades! 
Donna: No, of course. I'm sure you've been as supportive as you are able to be. I believe in really pushing children to achieve.
Rachel: God, you are really something, Donna! Jay is a happy, confident boy and I leave him to his own devices because I trust him!
Donna: Well, Oliver has downloaded his reading list already and is working through them. The competition to stand out in law is fierce. A little encouragement wouldn't go amiss for Jay.
Rachel: Ok, I've had enough of this conversation! Jay is well adjusted and people like him. That's more than I can say for Oliver!
Donna: Well, we'll see about that in 5 years time when Oliver is earning 6 figures and Jay is still scraping a living doing his weird so-called art!
Rachel: Bye Donna, I think you've said quite enough!",Donna is proud of Oliver for getting good grades. Rachel is happy for Jay as he got into his course. Rachel and Donna have a disagreement on their sons' education.
13716407,"Lisa: hi guys
Tom: hi there!
Tony: hello!
Tom: should we arrange this thing already?
Lisa: yeah, let's get to the point, Susan's birthday is next week
Tom: exactly
Tony: ok, so my place, next saturday, 8pm
Lisa: great, next on the agenda: snacks and drinks
Tom: i can take care of booze
Lisa: I knew it ;)
Tom: can help with that as well
Tony: hahaha lol 
Tom: best team for the most important stuff!
Lisa: great, i will prepare some food 
Tom: ok then what about the gift
Lisa: well i thought about a ticket to a concert
Tom: which one?
Lisa: i don't know ... let me check, i can take care of that as well just need money
Tony: ok let's all chip in
Tom: sure thing",Lisa is planning Susan's birthday party next Saturday at 8 pm. Tom will take care of booze. Tom and Tony will chip in for a ticket and Lisa will buy it as a gift.
13680353,"Kelly: Do you miss me?
William: Nope! LOL!
Kelly: LOL!
William: JK! I really do tho. How are you?
Kelly: Oh, fine. Lonely.
William: You'll make friends son.
Kelly: I hope so. Just miss you most of all.
William: Aw, sweet.
Kelly: True!
William: So why did you leave?
Kelly: New job, new start.
William: I guess.
Kelly: Nothing really keeping me there.
William: Just me.
Kelly: We are just friends, remember?
William: Well...
Kelly: Oh, great, now you tell me!
William: JK! JK! We're still friends!
Kelly: Phew!
William: LOL! Take care, gotta run.
Kelly: 8>","Kelly has recently changed a job and feels lonely in the new one, missing her previous colleagues. William misses her too. "
13681864,"Alie: Where are my headphones?
Nat: I don't know
Alie: What do you mean 'I don't know'? I know that you are always using them when I'm out. 
Nat: I'm not!
Alie: Where are they?
Nat: I don't know!
Alie: I'll kill you if you lost them. I swear I will!
Nat: Stuff yourself! I have nothing to do with it.
Alie: Your last chance. Where are they? 
Nat: The last time I repeat: I DON'T KNOW!!!!
Alie: You'll regret that!
Nat: Yeah... what would you do to me? I'm already all shaking with fear
Nat: <file_gif>
Nat: <file_video>
Alie: You're hopeless! Start behaving your age!
Nat: And your so serious. Just two years older than me and you think you're much better.
Alie: I'm not that brainless as you!
Nat: <file_gif>
Alie: Get lost!
Nat: With pleasure, sis :-)",Alie cannot find her earphones and she believes Nat has lost them. Nat frequently uses Alie's earphones.
13828351,"Mia: When do you want me to stop by?
Ada: oh gees
Ada: I totally forgot
Mia: gees
Mia: fuck
Ada: I'm so sorry
Mia: what the hell am I soposse to do?
Mia: I have all your stuff
Mia: packed in my car
Mia: fuck it took me like an hour to pack it up
Ada: Hold on
Ada: let me think
Mia: well?
Ada: I called Peter
Ada: He'll be at my place in 30min
Mia: and?
Ada: He's got a key anad he'll let you in
Mia: ok give me his number
Ada: ok I'll send you a text
Mia: fine","Mia has Ada's stuff packed in her car. Peter will be in Ada's place in 30 minutes, he has the key and he will let Mia in. Ada will send Mia his phone number. "
13829625-1,"Hannah: <file_photo>
Hannah: Greeeeetings from Lisbon XX
Terry: Ah very nice - enjoy!
Terry: <file_photo>
Terry: Am the the gym.
Terry: So are you having a good time in Lisbon?
Hannah: Very good indeed. It's a lovely city.
Terry: We were staying with Andy in a hotel right in the centre. It was great!
Terry: Everything within a walking distance.
Hannah: We are in the suburb called Cascais. Very pretty!
Hannah: <file_photo>
Terry: Wow! How noble!
Hannah: They say it's the best district of Lisbon. Anyway it is also terribly expensive. For our first breakfast in a bakery we paid as if it had been a five course dinner. Mike was very upset.
Hannah: Now having breakfasts at home.
Terry: Also comfier, eh?
Hannah: Also our evening meals. So no holidays for me
Hannah: :-c
Terry: But not on your birthday! You have to celebrate.
Hannah: Ha ha!
Terry: We had a cool place for our evening meals, next to a gay club. Super grub! I'll get you the address.
Hannah: And convince Mike we should celebrate pls.
Terry: Sure!",Hannah is in Lisbon. Terry is at the gym. He stayed in a hotel in the centre while in Lisbon. Hannah is in Cascais. She and Mike ate breakfast in a bakery. Terry will get the address of a restaurant he ate at for Hannah. 
13716056,"Alice: so we will have our wedding photos ready soon
Alice: i think next week
Alice: i am so excited to see them :D
Barbara: yesss me too!!! you looked so beautiful <3
Barbara: it was a lovely day
Barbara: will you share them with us? they will be online?
Alice: i think so, yes
Alice: the photographer said he will upload it to google drive or dropbox
Alice: so i will send them to you right after i get them :D
Maria: ahh i can't wait either :D 
Maria: maybe we can have some wine and watch them together
Maria: at your place
Alice: a girl's evening?
Alice: and we got a good excuse too...
Barbara: Maria that's such a great idea!!!!
Barbara: just please let's make it on the weekend
Barbara: i can't imagine going to work after this lol
Alice: haha definitely not, friday or saturday is the only fair choice
Maria: yes! we can invite Kate and Lilly too
Alice: most definitely! i just have to kick my husband out hahaha
Barbara: well we can always organise something for the boys too
Barbara: fifa night at our place or something
Barbara: Johnny would be happy to host them haha
Maria: brilliant idea :D
Alice: we are such a great team haha","Alice, Maria and Barbara will meet on the weekend to watch Alice's wedding photos. They will also invite Kate and Lilly. "
13681371,"Karen: could you send me the picture you took of me at the conference?
Adam: from your presentation?
Karen: yes, please
Adam: <file_photo> <file_photo>
Karen: thank you so much!
Adam: how did you like being on stage?
Karen: it was so nerve-wracking! I was really really stressed
Adam: seriously? I would never tell! you looked like a pro :)
Karen: wow, thanks :) it was my first time
Adam: looks like you're a natural ;)
Karen: that's a bold statement haha
Adam: I was impressed :)
Karen: how was the last lecture? 
Adam: very interesting, but I was really tired by the end of the day
Karen: it was a long day for everybody
Adam: totally agree
Karen: see you next year?
Adam: maybe even before that, I will probably be visiting your office in March
Karen: great, so I'll see you then :)
Adam: that's right :)
Karen: thanks again for the pictures!
Adam: no problem","According to Adam, Karen's presentation at the conference was impressive. Adam will visit Karen's office in March."
13594095-1,"Emily: Hiiiii honey, are we still on for saturday?
Mark: hello princess, we sure are :) I really miss you
Emily: I miss you too, babe. It's so boring here without you...
Mark: I know... same here... I'd much rather be somewhere with you, like a beach 
Emily: Beach sounds awesome :) have you been to that new club over by the Keg?
Mark: the Dungeon something? I've heard about it... have you?
Emily: it's the Dragon's Den, silly! :D yeah, I went there last week with Suzy, the place is insane!
Mark: how so?
Emily: well, for starters, the waiters are dressed like dragons! they have tails and everything! Apparently the owner is this crazy rich guy who's obsessed with dragons. Imagine that...
Mark: That sound really interesting but I was kinda hoping we would go somewhere more cozy and romantic ;)
Emily: awww, you're so sweet! How about we first do the cozy and romantic and see how we feel about the den afterwards?
Mark: Whatever makes my princess happy :) 
Emily: Stop, you're gonna make me blush ;)
Mark: That would just make you prettier... although I am not sure that's even possible...
Emily: You're such a smooth talker! I bet you tell all the girls that! ;)
Mark: Is that who you think I am? Well, you just might have to get to know me better to see for yourself... ;)
Emily: See what I mean?! Now I just wanna see you even more!
Mark: Me too, sweetheart, me too. So Friday it is? Should I pick you up at 7 ish?
Emily: 7 is good. Can't wait. I think you might like what I'll wear ;)
Mark: Wow, who's a tease now? ;) 
Emily: I'm just trying to keep up! Wouldn't wanna be seen with the most eligible bachelor wearing rags!
Mark: You always look fantastic. I'm just happy to be seen with you!
Emily: You're too humble. Listen, I'm sorry but I gotta go, I'll ttyl? 
Mark: Sure, princess :)",Mark and Emily will go on a romantic date on Friday at 7 p.m. Later they might go to the Dragon's Den. Emily is going to dress up. 
